iteration,success,beta_const,beta_ga_c,beta_first_bmi_c,beta_delta_bmi,beta_ga_hinge_18,random_intercept_var,residual_var,icc,warnings
176,True,-2.5992963468513555,0.023763419976123884,-0.04306113428559227,-0.02267708306904371,0.042145094316303894,0.171837684231609,0.06682193753715625,0.7200115501653677,
177,True,-2.616205776400558,0.029150791229564016,-0.0246878644302588,0.010513364915395946,0.028200272179280006,0.16763549032767236,0.06511205060822263,0.7202460213053067,
178,True,-2.634897841408108,0.025267748713332535,-0.030618104577974075,-0.012244709680834878,0.042627314625493115,0.15344481607161098,0.06587818023255705,0.699629398910847,
179,True,-2.680135359105424,0.02155016536768088,-0.0398485399234693,0.01774870263960874,0.03378495904116204,0.18675551128608622,0.06327338397081203,0.7469357135470273,
180,True,-2.6529335294985494,0.01723449398871038,-0.0016742019686261048,0.008362037892294644,0.05139155086087206,0.16023855602811754,0.08128085958235405,0.6634603500637573,
181,True,-2.678060754958181,0.026406869701301124,-0.027668252430274213,-0.009252499298560278,0.04362352521137031,0.2128296553391693,0.08046941418857281,0.7256404041167219,
182,True,-2.63542964237645,0.024888937575418234,-0.025435931103333843,0.03197442577353259,0.032529532830137285,0.18188789493591792,0.06153905513048417,0.7471970333864122,
183,True,-2.641991582183743,0.0174807110169102,-0.03454546906355421,-0.009064395720623187,0.05218445900673245,0.17419770896725317,0.06813381068888111,0.7188404926211736,
184,True,-2.5716194726265735,0.02401641535835058,-0.02437642800028041,0.03146853467462623,0.03357389237196715,0.20135919617167322,0.057208727017879574,0.7787477800332542,
185,True,-2.650766579246617,0.011035413257006231,-0.04040417908663528,0.02061305172291509,0.05564088317750322,0.16675285313660806,0.07725646650261797,0.6833872303859393,
186,True,-2.6304419674919735,0.02939849465184536,-0.029229516913142073,0.03254235209082425,0.028467712324369402,0.18822334050310377,0.05651628331476688,0.7690758756872776,
187,True,-2.67407569859144,0.015456063359312405,-0.043529217951282645,-0.021922580775940368,0.06012432931339083,0.19684425951935713,0.0720797409044886,0.731969847276981,
188,True,-2.6428642170534915,0.02227617594519392,-0.04692006467636576,0.006074524959849141,0.04088629826032865,0.18971534485300023,0.07497139623785364,0.7167542434166747,
189,True,-2.6427386300100806,0.018364451945421266,-0.011423236149712595,0.010317131769638886,0.05236701860264469,0.18219983357902353,0.06644694031429381,0.7327657251535341,
190,True,-2.632837075297,0.007583815288721722,-0.04855129574484096,0.007802206605454898,0.06287114131116867,0.17049442931055397,0.07082743020773291,0.7065022192804471,
191,True,-2.640064319828299,0.01472483650536341,-0.02802285025451293,-0.011069829706933435,0.060459824688885985,0.18003102111847646,0.08489789612585895,0.6795446227277623,
192,True,-2.5824262870964145,0.02187734709835802,-0.04226594006011812,0.029590246744320804,0.032570338500163894,0.22103075112599652,0.06651192486145478,0.7686885098601591,
193,True,-2.6312642748161306,0.018540279291357452,-0.040785998919284465,0.019217949275197682,0.035849713260880677,0.1774969762103038,0.07249121251805642,0.710021449866073,
194,True,-2.645796453314196,0.023275206660403776,-0.03649338989846911,0.008128809393299238,0.04078903872261166,0.1914931466805156,0.07126917156494196,0.7287694368019453,
195,True,-2.5814276780679517,0.023818356431580718,-0.034600223135269136,-0.004449300354982321,0.04040551189901107,0.16687498915597512,0.07118462479372259,0.7009798360474365,
196,True,-2.6522508422756133,0.02870622591433595,-0.026430989448769038,0.03649224657722633,0.02690932384455317,0.18872016909701175,0.06415306784836049,0.746303449810233,
197,True,-2.6372290875844095,0.020461067834038126,-0.041049178128427136,0.023590146416492017,0.0475279686252087,0.16024523924356565,0.07151393452520796,0.6914299729228518,
198,True,-2.5917646779489423,0.025491800017616813,-0.03639462145806986,0.006017298820770821,0.0291578732773837,0.15026090020582608,0.05915790407661944,0.7175138866859706,
199,True,-2.6183249790726895,0.026531294788585014,-0.050254556760294306,0.018093607131782784,0.023146473891164927,0.14763818615409888,0.07078658857423223,0.6759223459780419,
200,True,-2.6098920214429775,0.023694828930433596,-0.04661232873522751,0.0035109651142954286,0.04497558766998925,0.16216469000262734,0.06575133353118372,0.7115107024433076,
201,True,-2.618750312691439,0.021426193721772752,-0.04147672629955918,0.011522538001369367,0.040335204090269326,0.157627700808117,0.07036224040221382,0.6913800669069802,
202,True,-2.6371346327165206,0.015639770431853783,-0.055556477160304145,0.020158258079908394,0.03932345236100673,0.18074910690601856,0.06825983052881353,0.7258739737135831,
203,True,-2.5664080744991833,0.03056912661611339,-0.06022780639727109,0.013684497201186153,0.020924907506986383,0.17293686280920953,0.06433381539086705,0.7288589728874206,
204,True,-2.5695297747335406,0.0346137633529153,-0.04007669358214971,0.013180476273170465,0.026016880706845866,0.20563396874298767,0.05576862453356349,0.7866561925245975,
205,True,-2.676039936702812,0.01776313640740254,-0.03273197506116423,0.011113540841694617,0.052582294945517485,0.1829712609279603,0.06702013430742768,0.7319102353730113,
206,True,-2.6817288782721245,0.015108575097390407,-0.03132762948241059,0.0016838029134037791,0.058921636130270176,0.19299299567518258,0.08317588687683553,0.698822379595323,
207,True,-2.598023133205734,0.03026084895933169,-0.057805622477018724,0.026121417134594684,0.026728555331182836,0.18035590587242686,0.060123445984605395,0.7499849965482713,
208,True,-2.632198617084669,0.02973614333416955,-0.05435857163268283,0.033931197481610297,0.012853512108698428,0.15740936905839978,0.06307534405634223,0.7139241847414732,
209,True,-2.6648127430037447,0.019060731939555955,-0.05013093602572153,0.021785184372114397,0.046214425558860496,0.20057576444653846,0.06561034498339512,0.7535170218915375,
210,True,-2.5700189494713808,0.03085247969463349,-0.04552600135171504,0.010385387585180096,0.022667264738550956,0.1885497769741925,0.06503477943047678,0.7435380909920457,
211,True,-2.6311854138499426,0.02446916557654085,-0.03689184316820351,-0.006367856849723132,0.043901903554173706,0.1632536500110612,0.06810331159668992,0.7056353475450887,
212,True,-2.6620329880952522,0.019865526705720553,-0.039809668602103034,0.01413834406523953,0.0525177303798918,0.17515474611568388,0.06832410794334814,0.719383811758935,
213,True,-2.6172331664293202,0.02606282269145916,-0.0422381713383609,0.014140614908411711,0.0369558959010609,0.18447587080319441,0.07261656637681768,0.7175468591245542,
214,True,-2.616671384854387,0.017486420895461603,-0.022329256400351886,0.016273384129761582,0.042862524485782996,0.19088935870779358,0.07249619509247639,0.7247525764171122,
215,True,-2.621765815631678,0.017933816466410717,-0.03632932841834263,0.037064853388870826,0.038126986973850176,0.13681977258603636,0.05509817990371267,0.7129076295941849,
216,True,-2.5998196578874686,0.025437746294596403,-0.043945558799347244,0.04284598536517039,0.03344631929647726,0.1715215719700674,0.051135592748304724,0.7703393339577301,
217,True,-2.6305751812771234,0.027035236184612343,-0.04955646975482408,0.02871231453432149,0.038361106495969376,0.19161598221794285,0.06402816056761723,0.7495418441042654,
218,True,-2.5781445922390223,0.02745505047982674,-0.035306048888070776,0.015947033409462647,0.031943962168651564,0.20066712856803678,0.0582622109575431,0.7749879906838935,
219,True,-2.6032269614474606,0.023448600142044803,-0.023489063205524515,0.003267994978020834,0.04449011543419527,0.1784335269407444,0.06639900514577923,0.7287982745597147,
220,True,-2.5947365586498967,0.030978953568609642,-0.025504546005313003,-0.009534763144306698,0.034581027281128295,0.20188968803480428,0.06699203151189567,0.7508494380918286,
221,True,-2.609225614453685,0.029389414427411595,-0.046877558336995105,0.04509635321478834,0.01937097656247939,0.18761227344668904,0.05665010354065426,0.7680768350846368,
222,True,-2.658101489417528,0.025763474882463062,-0.020285288323085484,-0.019001914324921203,0.048327075268257746,0.1653361265335321,0.07986920767584692,0.6742762226875245,
223,True,-2.6424895483123736,0.011226802683926878,-0.0589263289133333,-0.002248392835266209,0.06720965883496982,0.1652229109225587,0.07432452977931484,0.6897293932193802,
224,True,-2.5470190958436096,0.030477105532433265,-0.06797356306127389,-0.0037030138690439794,0.023875959632356374,0.187241013166323,0.05653841425339425,0.768075531016604,
225,True,-2.6837934870490128,0.02794798744189588,-0.0322023279084228,0.010669337885463776,0.02797637314303271,0.18438431697164864,0.06934294975808852,0.7267028071052742,
226,True,-2.6180149971857647,0.02754846178663776,-0.02587199730310515,0.0054506407426232455,0.03846426222503052,0.16169591019151922,0.060263397267324305,0.7284934884809976,
227,True,-2.6602023048274783,0.02461200493216657,-0.05251133433266484,-0.009357842027264066,0.0440351670129392,0.18610503146847607,0.06567247065952483,0.7391646588576541,
228,True,-2.639689148809275,0.017035595316813673,-0.05440315258506824,0.004554513985821943,0.04015579090979268,0.19354340130166237,0.07377195852302668,0.7240264885212438,
229,True,-2.6331821724874196,0.0212675380568103,-0.045226991499413303,-0.04326890788020495,0.04656273783263603,0.1893596525526104,0.06963094060597161,0.7311449046980019,
230,True,-2.6560881510508634,0.027449965895117626,-0.03246892365402674,0.014552217475863733,0.04259081393707653,0.19252820851110455,0.06834910843411818,0.7380028695692632,
231,True,-2.6054353935457564,0.027271548555596072,-0.03886632808161155,0.0023817642881785524,0.03442140506722939,0.17275630881479637,0.07719595017967923,0.69115722142209,
232,True,-2.6294692246440885,0.023668326140083743,-0.056333463514886085,0.021949832768712395,0.03954062354064559,0.17737056065055445,0.06358541010533808,0.7361119132849581,
233,True,-2.669441204607749,0.014459302914732018,-0.030594200402482428,0.015186507851317676,0.055517979042112524,0.19901155717898805,0.07353613108195789,0.7301898557600238,
234,True,-2.6348322135875084,0.029818292455191416,-0.030123789075644107,0.01871229592135765,0.03183842615680675,0.17253946333589945,0.05922227305421855,0.7444691519115504,
235,True,-2.6486619326139804,0.023738672837306667,-0.02401672229347441,0.009838810217452396,0.0404778571726589,0.1853719841494394,0.06366967358985558,0.7443412713847773,
236,True,-2.609308445546607,0.017531789535756976,-0.040997631132842986,-0.03002554756005808,0.0458320744588119,0.1786672079094646,0.07421489304288736,0.7065237406546582,
237,True,-2.654004970192092,0.028221088378012113,-0.03547040623334187,0.009665433591987235,0.03770440843793534,0.20616715358527332,0.06826319411157064,0.7512549370560898,
238,True,-2.6189995682410356,0.023818241127491428,-0.04394759715280764,0.025222465174409084,0.04079731241958173,0.17911824844712174,0.05776699375066153,0.7561393305268466,
239,True,-2.6648576516414537,0.0276020192998536,-0.03378605598066785,-0.013782136983712532,0.04524749788622591,0.20207338863640922,0.06558234978772251,0.7549749907330602,
240,True,-2.6046670813410615,0.020139127028049066,-0.05395958525694898,0.03606868680986952,0.05151087306311326,0.16732424343490584,0.06380532656212513,0.7239413089249257,
241,True,-2.6835863069444175,0.01748986921372801,-0.037114738726084055,0.012290205032755797,0.03659599114798401,0.1904527963388643,0.06734128731635594,0.7387787711745172,
242,True,-2.6418030246412947,0.02425654916830715,-0.02541561664843313,0.01908820089616353,0.04635856385765073,0.20562184514815043,0.061777210043148144,0.7689699763563023,
243,True,-2.6536599564178274,0.014417827193262674,-0.01750493574968377,0.03221285974952098,0.054528158424926414,0.17490886899812963,0.07481001877209022,0.7004230659519554,
244,True,-2.632307203500353,0.02595874477433347,-0.03932040990368152,0.007332024404199474,0.04715135243322824,0.20201456161938833,0.06299545788117863,0.762290278684939,
245,True,-2.694297103711123,0.015353999765221546,-0.047859049200465194,0.015739248670184273,0.04926070556517556,0.16816866692387789,0.08225135408969748,0.6715464132748452,
246,True,-2.639945220592363,0.022886672484198376,-0.04380581992795386,0.009996645979482919,0.0343283370407241,0.19504320425576752,0.07024968925137241,0.7351995060151065,
247,True,-2.6789888252131195,0.01854048343263365,-0.04095662941507296,0.02348837703019681,0.04219026950094749,0.18241857570145711,0.06090416377880194,0.7496980187347301,
248,True,-2.573689261636071,0.02274066827955437,-0.03902128451495421,0.01910059438776389,0.029482443696474313,0.17233661628871116,0.06030368283376099,0.740785740642405,
249,True,-2.605459756051989,0.021093267449302743,-0.05557742780960105,0.004700774489196869,0.035712752645335966,0.15562757974961008,0.07158691782136327,0.6849368390368569,
250,True,-2.6393832666873136,0.025772519798902993,-0.03641770752907032,0.023183763241851164,0.03991003575469738,0.17315299978125184,0.06058801319451388,0.7407899776630316,
251,True,-2.604426808136228,0.03515483937178151,-0.032964732288331064,0.005568092853366532,0.027495984287472387,0.19400017077694667,0.06307078480167737,0.7546561234048572,
252,True,-2.6307553866035778,0.02189004984777693,-0.04793756783796582,0.007138823774364362,0.042081113245771865,0.18683402215509665,0.058940093607122386,0.760185919398666,
253,True,-2.659801618959752,0.01940591683679897,-0.042334357219847345,0.01043243158849717,0.05642955294906075,0.17919668186666537,0.05844139755080135,0.7540739359026067,
254,True,-2.647845751747952,0.020255259702440895,-0.012089624110875509,0.007036311949515877,0.04165987267267534,0.19570981017310546,0.07291142117626828,0.7285716366870556,
255,True,-2.627555186969977,0.02072797944414653,-0.03132360771455671,0.030209304257022316,0.0414180100792697,0.17007307143768804,0.06424841419709411,0.7258108277051772,
256,True,-2.6239399936216765,0.0205630979868513,-0.04284946932402758,0.03846706548544478,0.03691577606751131,0.16215913643220628,0.06143595534384592,0.7252356710701916,
257,True,-2.5564501134807887,0.02881116233034692,-0.03285090849558897,0.015865384759783965,0.02849346662457707,0.15590356656756824,0.06563128450122645,0.7037428459468641,
258,True,-2.6266095863368513,0.023230844091571546,-0.014463735916897825,0.018860603038012073,0.0357978531894167,0.19283032966109154,0.06684850692206867,0.7425723720821549,
259,True,-2.603731082422356,0.012714447049804036,-0.05389825810771514,0.022370107668839134,0.04797610951154186,0.1748076333845228,0.06346593101501503,0.7336425835784486,
260,True,-2.6118425509808683,0.022702617875563245,-0.029357094249726406,0.0090379599740595,0.04046482092489207,0.1865204715262916,0.06423650572886756,0.7438296376355528,
261,True,-2.6618203822048656,0.020575996934319427,-0.027772034034857444,0.02000387133196623,0.04270738256254515,0.17192870889646109,0.07277102178197653,0.7026109445228378,
262,True,-2.611712840234024,0.02842595165364969,-0.02933393848740438,0.02066196639838461,0.029364236585003044,0.1726535188333488,0.06401605563972369,0.729512947398284,
263,True,-2.638172991775268,0.0155983596612162,-0.057486699073049985,-0.000564572594765331,0.0460705593437746,0.15643368866321022,0.06967291021037292,0.6918581299375202,
264,True,-2.6066540918384944,0.019868225397651512,-0.02691948821036538,-0.018553797300634806,0.04819548117379115,0.17310220984024893,0.06865119159876534,0.7160280219838662,
265,True,-2.636808745569532,0.024515343707873026,-0.04536770839658456,0.027478135433290234,0.04581847177994952,0.17869721615377646,0.06600794395505295,0.7302552021146722,
266,True,-2.639303254684184,0.0262018730722682,-0.04043992270748629,0.02314010653088932,0.03952555184114277,0.18021425520238285,0.06054029358925721,0.7485393572287121,
267,True,-2.6334342001157016,0.0206238641124912,-0.03273012761492032,0.033266788320282105,0.04239919235799663,0.16511122854898694,0.06343487816568302,0.7224416592452447,
268,True,-2.68044876710719,0.026324988834590984,-0.048844632432788034,0.01065128229729435,0.04389741738667515,0.1891548230329434,0.07061849661552354,0.7281533888426779,
269,True,-2.6765897440499686,0.025885058715962094,-0.0348747930534582,0.018375251017517306,0.0343801814345688,0.18175934004755728,0.0607309785397611,0.7495529764092727,
270,True,-2.6677678354329153,0.023501001998178405,-0.04730265173035103,0.02037821386368757,0.037403752401954635,0.21044800181220147,0.06414209883760542,0.7664078250242248,
271,True,-2.5899430716561485,0.030056738480390314,-0.02175556781023696,0.007188489558716928,0.021294919198053756,0.15201414768351865,0.0728543550161008,0.6760135183831413,
272,True,-2.603707062949989,0.0269017786935537,-0.0396340189266711,0.002289754352280771,0.034910984301963224,0.17869315849056142,0.06112424644788286,0.7451217251576379,
273,True,-2.618820784814233,0.026674189913614667,-0.03846803193730839,0.0016218319144056077,0.032834057936656176,0.20479580050786753,0.07010686547861761,0.7449756799300584,
274,True,-2.6170771456563053,0.019810235797402896,-0.040024319851402076,0.013322294668256142,0.043042782397925666,0.1864239770758297,0.0686514173664355,0.7308583310571952,
275,True,-2.62649227160411,0.023080552895305414,-0.04225747267173511,0.006729315769199416,0.03713320316728138,0.17916491867869494,0.06184948746089118,0.7433784625095382,
276,True,-2.6206937965471386,0.025373995370340005,-0.04850738764600784,-0.027559922796559593,0.029285585809858655,0.14737872504469415,0.06734757774338963,0.686356180547402,
277,True,-2.6442002472286203,0.02021904043569202,-0.026155150862341804,0.0014288108402458585,0.044596364961590286,0.20477617783471355,0.06626403646100114,0.7555195392935136,
278,True,-2.5924618176043737,0.024981204038712623,-0.02753029541198946,0.03147395972744079,0.039290684490991074,0.18655748079907286,0.05587325137570447,0.7695290078346033,
279,True,-2.6653059528970284,0.011876819286660595,-0.03385743901053027,0.030523812565635158,0.05699239301586002,0.17430646580004813,0.06546288018038361,0.7269756068579082,
280,True,-2.6305831644006172,0.027092782858511848,-0.03866852142142757,0.027968967985340706,0.04048257960969328,0.20613146452763906,0.06657410771570785,0.7558755137709438,
281,True,-2.638253505097819,0.025912489497395448,-0.01881772121951602,0.02874287080931379,0.034730775462413904,0.19395515797543808,0.057512390940003426,0.7712929911312632,
282,True,-2.5990650669194664,0.02778207082686633,-0.044237465304515576,0.031546494168250463,0.029951675511056364,0.1890156596798343,0.06736363324381744,0.7372501013025341,
283,True,-2.589543266039917,0.030365518684173556,-0.026545705128383154,0.022409960483159956,0.028117463754563716,0.17745045650543542,0.0603048104925595,0.7463576254103844,
284,True,-2.638397342473821,0.01624350299138511,-0.012744429861874343,0.015585491749119626,0.06078229373033037,0.18195943233372563,0.06575469899674173,0.734554106204702,
285,True,-2.6172873022071954,0.024918599743564022,-0.05311262914584768,0.0437156026238952,0.046295038659714224,0.196938237084698,0.051976641999578875,0.7911870829466133,
286,True,-2.6170196986098073,0.02113603206417283,-0.03563975173368381,0.03193084025045719,0.03469516631690719,0.16525665121707941,0.06977872338339794,0.7031139525188043,
287,True,-2.6436400794921364,0.029060546823468987,-0.038973321448020626,0.01473428886280922,0.04118830587156202,0.21532580281391256,0.058267951876749095,0.7870274782308914,
288,True,-2.5866970490547416,0.02781180380209453,-0.05310879733430702,0.025760304572228644,0.03169776769411363,0.17958187153404978,0.06179839300698832,0.7439790981897705,
289,True,-2.6247974542355057,0.02449280881135847,-0.034788316160628094,0.030168478456912153,0.035549318035284175,0.18243813792494165,0.06133248685740534,0.7484008300336981,
290,True,-2.5899406664794253,0.02989978342465201,-0.04376602946832215,0.0011513319965622236,0.023356976331593917,0.1683570862844505,0.07151418896393433,0.7018643066374581,
291,True,-2.614164096414031,0.015930145280598548,-0.04645081976537438,0.008042700770787033,0.04865869113274264,0.1853172219146188,0.06518461339724536,0.739783888943994,
292,True,-2.648851734626271,0.015419499106734302,-0.05175849355548903,0.019055625942632763,0.053690141076388684,0.18626417661219052,0.07018574299348108,0.7263179372354583,
293,True,-2.5955463827302805,0.02320960404870519,-0.02882671576739518,0.013562734656876452,0.031007301681429567,0.19591827553295948,0.05712486236305447,0.7742485220582055,
294,True,-2.575280303842662,0.021971558629290386,-0.04892987560661337,0.0007603035562226577,0.03304691761093509,0.1563522903060609,0.07365975270482272,0.6797569738496809,
295,True,-2.592142443739504,0.020987627317813715,-0.0470491830963806,0.010181949042081024,0.029397908577364525,0.15286915196079037,0.0673307140749865,0.6942290870238451,
296,True,-2.6198233879956976,0.022425051513961628,-0.03778587595107199,0.02146296174692041,0.03694149964449855,0.1829186925781365,0.07187579746972152,0.7179067826144078,
297,True,-2.652754764920093,0.02152838376804668,-0.013063416204260728,-0.017065589990257066,0.05825206679836186,0.20293696759025698,0.0688417772092789,0.7466991862808968,
298,True,-2.615482510228957,0.022734172973930388,-0.04027142533184396,0.020760399077719028,0.0496911274165178,0.17338376502869063,0.05607673193862916,0.7556148762868943,
299,True,-2.642876606499496,0.021158157695110653,-0.04684120616601054,0.03632604717970252,0.044550968147067126,0.17355920037088307,0.058234996721124234,0.7487642164829144,
300,True,-2.693723423580004,0.026491229667101955,-0.03307516096547575,0.018896111794932557,0.04067779546426913,0.2014036255897533,0.06585647131641092,0.753586591942555,
301,True,-2.603983170455736,0.0254520781408046,-0.0538511165413563,0.03506739487384811,0.03751535936246906,0.18724574264396399,0.06535717285961254,0.7412651681817697,
302,True,-2.612467167018391,0.022405920294091976,-0.028817715103188486,-0.017813225584986478,0.04021771395687486,0.18220451613964553,0.06567670388071095,0.7350476818077729,
303,True,-2.611983108505213,0.02923501785285655,-0.02715271564520616,0.011244960938282917,0.04146025415543003,0.21200401440037867,0.06755296403184477,0.7583570819419824,
304,True,-2.661869771430399,0.022671788420671326,-0.04103302249558947,0.022439072282814537,0.051472353403680324,0.17546657953618736,0.06632248613527833,0.725701052894613,
305,True,-2.6108097890778987,0.011548374569004663,-0.05332167148787279,0.0012008746171761192,0.06353616827657796,0.1483917556657437,0.06972508951018676,0.6803314780481657,
306,True,-2.6355299164409987,0.022537553957709094,-0.03683939064211078,0.007176424322014489,0.05018140532753757,0.20326901451249538,0.06655399020453594,0.753342046300565,
307,True,-2.5883155856623055,0.024283987866234043,-0.04876763217869079,0.012128846517395743,0.03392234554382401,0.17088880172680745,0.055993203557196024,0.753205621190162,
308,True,-2.588500268628985,0.03111937636083747,-0.02102015136900308,0.021680516800694147,0.019893442423844478,0.17983510070699152,0.05368891246611683,0.7700925410770587,
309,True,-2.6437507244266603,0.01812360127174083,-0.03545423305075298,0.019445364909358973,0.04207222137387379,0.18334572538665056,0.07643477179383108,0.7057717087178863,
310,True,-2.6363494724838485,0.0292213858973167,-0.04133140589582713,0.018238967403095458,0.029047160112082835,0.17172323200400183,0.07223530817801654,0.7039033430675494,
311,True,-2.6291123745055063,0.02488772964031938,-0.027365177612728404,0.027074035173173954,0.03286095283495914,0.17309680581915116,0.05736840081514335,0.7510756540956902,
312,True,-2.6630217241838574,0.018107900459343705,-0.02761273849679427,0.02248396541450151,0.04192326484802476,0.20491781791522548,0.06409461088828619,0.7617410794982217,
313,True,-2.6668257208036406,0.02881431778429634,-0.03443502843049944,0.012485252809818052,0.028461880135200672,0.1997281791717167,0.06602372982093152,0.7515587749822786,
314,True,-2.6180014005106838,0.022807577143616174,-0.021439216537388957,0.007669076428222633,0.04507538806509666,0.16845590742894553,0.06604729632714433,0.7183522644072656,
315,True,-2.5524337618385466,0.03167297908346526,-0.05493164162248084,0.026979151252307338,0.035862467483610605,0.1756314045153094,0.061198051531000455,0.7415944259947389,
316,True,-2.6074494968709483,0.020174386974361164,-0.04082507849198542,-0.03207294158801332,0.046657373613838746,0.18441561198514334,0.08059260621362103,0.695886388877291,
317,True,-2.607299151404996,0.035919667746678575,-0.03940237402256457,0.010115940532334755,0.014958768671535453,0.17104322396020263,0.0706836068621011,0.7075889067769169,
318,True,-2.61100117273297,0.025441414909290572,-0.0343854527305427,0.03224498035134016,0.04060658559859285,0.1823176486377965,0.06005422893210184,0.752222784531664,
319,True,-2.644915571251732,0.014148074925075645,-0.03143739693370887,0.053014878140496616,0.043081428608614844,0.17373503977774615,0.06761994572325068,0.7198319911109878,
320,True,-2.6167363427997907,0.014345108420712622,-0.037416305171099534,0.04341443927319929,0.04775376878525839,0.1894728933225997,0.05734173421437814,0.7676728693651385,
321,True,-2.625308250972841,0.03381450409405947,-0.04307967455055487,-0.015651525245394638,0.02704800576316949,0.18577779152855065,0.06697867302400681,0.7350070822418888,
322,True,-2.6004282816069764,0.027739058171038476,-0.05366946365357515,-0.01222474154306778,0.04012560215848394,0.17066377405538705,0.06639366761727626,0.7199258241006633,
323,True,-2.642259070005167,0.02381301190037971,-0.02342685896710772,0.02117209017632305,0.05436224745617791,0.1774842215740607,0.060647140854100536,0.7453206489237789,
324,True,-2.6486925970821793,0.021079104489083123,-0.030162691165576096,0.018772854625512585,0.04466011384144838,0.20622586281328703,0.06407947130262322,0.7629367118772982,
325,True,-2.6692897200529013,0.023613860809711378,-0.03282301018675021,0.007208367388679762,0.04202116528849105,0.20029711156241323,0.07408256064872867,0.729999820862384,
326,True,-2.5573714060752906,0.03136136571236981,-0.04215155546836522,0.006615814565207066,0.019240107944119584,0.16299063513212467,0.060339691328077705,0.7298186400187335,
327,True,-2.643918124558804,0.026973888810198354,-0.04406672074405801,0.007966789681361476,0.039202241304628294,0.18442935333884666,0.06529282880624025,0.7385381296712138,
328,True,-2.6155322079398,0.017658584575983415,-0.049690601045261525,0.0063389149426382975,0.05194398661496998,0.17272826366225422,0.06512984713485516,0.7261819371364204,
329,True,-2.676582317648482,0.01575102111339761,-0.02942496565157506,0.04754579108145359,0.04172903837555571,0.17813174237964813,0.06953633042919517,0.7192357915149398,
330,True,-2.7005622158095117,0.017603014239152722,-0.0466855636802032,0.03094368653044848,0.03749839409715678,0.19925119573037148,0.06732714364897495,0.747439556395589,
331,True,-2.615418497141291,0.028695372224016694,-0.03690972880900758,0.0062908351074440145,0.04060653890856818,0.20169614558053223,0.06439101230753734,0.758007816616901,
332,True,-2.6054123600809103,0.03339186906751381,-0.040571277232755075,0.024259621741665665,0.027230620821408626,0.178641529503319,0.06696460033216253,0.7273496374987931,
333,True,-2.6419833369468466,0.02511386913627375,-0.047462580978621514,0.022390254505819145,0.03794332869285238,0.2048846672815034,0.06540988364642385,0.7580051709445482,
334,True,-2.602050065797689,0.019851946428406035,-0.045592936768768175,0.015284297492147424,0.04572968301397864,0.19448823045329858,0.06471229199771991,0.7503388828625965,
335,True,-2.5958412101100032,0.02141555173844463,-0.026472897002855163,0.019565553609325947,0.034977048417880754,0.16335941036385077,0.06254987886577554,0.7231194915486787,
336,True,-2.5738504767423054,0.038141221252871095,-0.048273086202978856,-0.009816830978532132,0.0208689845426566,0.18564491371577713,0.058867355208784125,0.7592458019889943,
337,True,-2.676462089173806,0.022084757171575264,-0.040295965917995405,0.01585260414991728,0.04857510507359056,0.20694766561730418,0.0636747463841061,0.7647100034576062,
338,True,-2.6541245722844042,0.01349991583363156,-0.00812186653408174,0.014529563359955108,0.04915254009710127,0.16054737463058547,0.068882435877279,0.6997668449239388,
339,True,-2.601647642845709,0.02134387506190144,-0.028016387423627158,0.01388914042927603,0.04344535618387902,0.1881437431972829,0.06881849876151447,0.7321843931741957,
340,True,-2.623164239822685,0.017928420050779072,-0.026486369477761264,0.009278252848889558,0.04999693475219894,0.15565940344570697,0.06572495879234921,0.7031183317199492,
341,True,-2.60517930529782,0.03229423351161673,-0.04164412436376857,0.006759618577110443,0.028394469061312096,0.18544869637427613,0.06547699541036776,0.7390582249881245,
342,True,-2.6509931072264075,0.02116022654604027,-0.04533997283375427,0.0050897118301505,0.046305075753475575,0.16808445236146852,0.07041818015023288,0.7047488348088652,
343,True,-2.602167875200863,0.025747248978803185,-0.025095605111643843,5.5429717674507754e-05,0.031157901634748752,0.18415405153464975,0.07162999897892346,0.7199590872257204,
344,True,-2.5910818565105593,0.024642228316265804,-0.048074852219302674,0.02091672376096532,0.0426960956935815,0.17225513406597262,0.06517264273092109,0.7255053995359917,
345,True,-2.600671308710881,0.015041624131083045,-0.028071842342649447,0.009199451054617409,0.050828632562694424,0.1907869023643931,0.07763407800896978,0.710774925637393,
346,True,-2.598637568845413,0.026118603675889543,-0.04056271906884039,0.007436474473646341,0.031249651334873205,0.15875924836758074,0.06781436782369711,0.7006960962019209,
347,True,-2.659502078365228,0.025818567072416424,-0.04846706526556445,0.0167707580896004,0.0367832280265643,0.16959828545223565,0.0695000285331303,0.7093244725373343,
348,True,-2.576956990737973,0.026923169954239122,-0.019888536064472093,0.006879298115081546,0.034489321904621485,0.16099118065135423,0.0653607870201657,0.7112426823918018,
349,True,-2.613196791090469,0.01785022092902001,-0.03735688748348013,0.025215043540546343,0.040314081588035,0.19245431068969437,0.06999950010572199,0.7332883074032145,
350,True,-2.5890007941288444,0.026196468815427608,-0.013814958745487842,0.020713983656014994,0.03618488498658198,0.19233343147325588,0.06149518754755679,0.7577294956542528,
351,True,-2.6250444260758266,0.020454740000880066,-0.04383550134338458,0.012390902733688397,0.05122613844765532,0.18061686347357248,0.068531844132847,0.7249359838498265,
352,True,-2.613603684147252,0.02591171108612744,-0.02490390066173466,0.018476827598012006,0.043901351118652204,0.18265344356669252,0.06262223595709991,0.7446863216170384,
